,accounter,latitude,longitude,altitude,satelliteInView,timingForThisSet,LoopSpeed,UploadSpeed
989,69,0.0,0.0,0.0,0.0,0.0,720,110
990,69,0.0,0.0,0.0,0.0,0.0,821,110
991,69,0.0,0.0,0.0,0.0,0.0,821,110
992,69,0.0,0.0,0.0,0.0,0.0,821,110
993,69,0.0,0.0,0.0,0.0,0.0,922,110
994,69,0.0,0.0,0.0,0.0,0.0,922,110
995,69,0.0,0.0,0.0,0.0,0.0,922,110
996,69,0.0,0.0,0.0,0.0,0.0,922,110
997,69,0.0,0.0,0.0,0.0,0.0,922,110
998,69,0.0,0.0,0.0,0.0,0.0,820,110
999,69,0.0,0.0,0.0,0.0,0.0,820,110
1000,69,0.0,0.0,0.0,0.0,0.0,316,110
1001,69,0.0,0.0,0.0,0.0,0.0,316,110
1002,69,0.0,0.0,0.0,0.0,0.0,316,110
1003,69,0.0,0.0,0.0,0.0,0.0,820,110
1004,69,0.0,0.0,0.0,0.0,0.0,820,110
1005,69,0.0,0.0,0.0,0.0,0.0,820,110
1006,69,0.0,0.0,0.0,0.0,0.0,922,110
1007,69,0.0,0.0,0.0,0.0,0.0,922,110
1008,69,0.0,0.0,0.0,0.0,0.0,922,110
1009,69,0.0,0.0,0.0,0.0,0.0,922,110
1010,70,0.0,0.0,0.0,0.0,0.0,950,129
1011,70,0.0,0.0,0.0,0.0,0.0,950,129
1012,70,0.0,0.0,0.0,0.0,0.0,950,129
1013,70,0.0,0.0,0.0,0.0,0.0,820,129
1014,70,0.0,0.0,0.0,0.0,0.0,820,129
1015,70,0.0,0.0,0.0,0.0,0.0,820,129
1016,70,0.0,0.0,0.0,0.0,0.0,821,129
1017,70,0.0,0.0,0.0,0.0,0.0,821,129
1018,70,0.0,0.0,0.0,0.0,0.0,821,129
1019,70,0.0,0.0,0.0,0.0,0.0,922,129
1020,70,0.0,0.0,0.0,0.0,0.0,922,129
1021,70,0.0,0.0,0.0,0.0,0.0,922,129
1022,70,0.0,0.0,0.0,0.0,0.0,821,129
1023,70,0.0,0.0,0.0,0.0,0.0,821,129
1024,70,0.0,0.0,0.0,0.0,0.0,821,129
1025,70,0.0,0.0,0.0,0.0,0.0,922,129
1026,70,0.0,0.0,0.0,0.0,0.0,922,129
1027,70,0.0,0.0,0.0,0.0,0.0,922,129
1028,70,0.0,0.0,0.0,0.0,0.0,820,129
1029,70,0.0,0.0,0.0,0.0,0.0,820,129
1030,70,0.0,0.0,0.0,0.0,0.0,820,129
1031,70,0.0,0.0,0.0,0.0,0.0,922,129
1032,70,0.0,0.0,0.0,0.0,0.0,619,129
1033,70,0.0,0.0,0.0,0.0,0.0,619,129
1034,70,0.0,0.0,0.0,0.0,0.0,922,129
1035,70,0.0,0.0,0.0,0.0,0.0,922,129
1036,70,0.0,0.0,0.0,0.0,0.0,922,129
1037,71,0.0,0.0,0.0,0.0,0.0,1045,123
1038,71,0.0,0.0,0.0,0.0,0.0,1045,123
1039,71,0.0,0.0,0.0,0.0,0.0,719,123
1040,71,0.0,0.0,0.0,0.0,0.0,719,123
1041,71,0.0,0.0,0.0,0.0,0.0,922,123
1042,71,0.0,0.0,0.0,0.0,0.0,922,123
1043,71,0.0,0.0,0.0,0.0,0.0,821,123
1044,71,0.0,0.0,0.0,0.0,0.0,821,123
1045,71,0.0,0.0,0.0,0.0,0.0,821,123
1046,71,0.0,0.0,0.0,0.0,0.0,821,123
1047,71,0.0,0.0,0.0,0.0,0.0,922,123
1048,71,0.0,0.0,0.0,0.0,0.0,922,123
1049,71,0.0,0.0,0.0,0.0,0.0,922,123
1050,71,0.0,0.0,0.0,0.0,0.0,821,123
1051,71,0.0,0.0,0.0,0.0,0.0,821,123
1052,71,0.0,0.0,0.0,0.0,0.0,921,123
1053,71,0.0,0.0,0.0,0.0,0.0,921,123
1054,71,0.0,0.0,0.0,0.0,0.0,921,123
1055,71,0.0,0.0,0.0,0.0,0.0,922,123
1056,71,0.0,0.0,0.0,0.0,0.0,922,123
1057,71,0.0,0.0,0.0,0.0,0.0,821,123
1058,71,0.0,0.0,0.0,0.0,0.0,821,123
1059,71,0.0,0.0,0.0,0.0,0.0,922,123
1060,71,0.0,0.0,0.0,0.0,0.0,922,123
1061,71,0.0,0.0,0.0,0.0,0.0,922,123
1062,71,0.0,0.0,0.0,0.0,0.0,821,123
1063,71,0.0,0.0,0.0,0.0,0.0,821,123
1064,71,0.0,0.0,0.0,0.0,0.0,821,123
1065,72,0.0,0.0,0.0,0.0,0.0,955,133
1066,72,0.0,0.0,0.0,0.0,0.0,955,133
1067,72,0.0,0.0,0.0,0.0,0.0,955,133
1068,72,0.0,0.0,0.0,0.0,0.0,820,133
1069,72,0.0,0.0,0.0,0.0,0.0,820,133
1070,72,0.0,0.0,0.0,0.0,0.0,821,133
1071,72,0.0,0.0,0.0,0.0,0.0,821,133
1072,72,0.0,0.0,0.0,0.0,0.0,518,133
1073,72,0.0,0.0,0.0,0.0,0.0,518,133
1074,72,0.0,0.0,0.0,0.0,0.0,518,133
1075,72,0.0,0.0,0.0,0.0,0.0,821,133
1076,72,0.0,0.0,0.0,0.0,0.0,821,133
1077,72,0.0,0.0,0.0,0.0,0.0,821,133
1078,72,0.0,0.0,0.0,0.0,0.0,921,133
1079,72,0.0,0.0,0.0,0.0,0.0,921,133
1080,72,0.0,0.0,0.0,0.0,0.0,921,133
1081,72,0.0,0.0,0.0,0.0,0.0,821,133
1082,72,0.0,0.0,0.0,0.0,0.0,821,133
1083,72,0.0,0.0,0.0,0.0,0.0,922,133
1084,72,0.0,0.0,0.0,0.0,0.0,922,133
1085,72,0.0,0.0,0.0,0.0,0.0,922,133
1086,72,0.0,0.0,0.0,0.0,0.0,821,133
1087,72,0.0,0.0,0.0,0.0,0.0,720,133
1088,72,0.0,0.0,0.0,0.0,0.0,720,133
1089,72,0.0,0.0,0.0,0.0,0.0,720,133
1090,73,0.0,0.0,0.0,0.0,0.0,720,413
1091,73,0.0,0.0,0.0,0.0,0.0,316,413
1092,73,0.0,0.0,0.0,0.0,0.0,316,413
1093,73,0.0,0.0,0.0,0.0,0.0,316,413
1094,73,0.0,0.0,0.0,0.0,0.0,316,413
1095,73,0.0,0.0,0.0,0.0,0.0,316,413
1096,73,0.0,0.0,0.0,0.0,0.0,316,413
1097,73,0.0,0.0,0.0,0.0,0.0,922,413
1098,73,0.0,0.0,0.0,0.0,0.0,316,413
1099,73,0.0,0.0,0.0,0.0,0.0,316,413
1100,73,0.0,0.0,0.0,0.0,0.0,820,413
1101,73,0.0,0.0,0.0,0.0,0.0,820,413
1102,73,0.0,0.0,0.0,0.0,0.0,820,413
1103,73,0.0,0.0,0.0,0.0,0.0,922,413
1104,73,0.0,0.0,0.0,0.0,0.0,922,413
1105,73,0.0,0.0,0.0,0.0,0.0,922,413
1106,73,0.0,0.0,0.0,0.0,0.0,821,413
1107,73,0.0,0.0,0.0,0.0,0.0,720,413
1108,73,0.0,0.0,0.0,0.0,0.0,720,413
1109,73,0.0,0.0,0.0,0.0,0.0,719,413
1110,73,0.0,0.0,0.0,0.0,0.0,719,413
1111,73,0.0,0.0,0.0,0.0,0.0,719,413
1112,73,0.0,0.0,0.0,0.0,0.0,821,413
1113,73,0.0,0.0,0.0,0.0,0.0,821,413
1114,73,0.0,0.0,0.0,0.0,0.0,922,413
1115,73,0.0,0.0,0.0,0.0,0.0,922,413
1116,74,0.0,0.0,0.0,0.0,0.0,961,138
1117,74,0.0,0.0,0.0,0.0,0.0,961,138
1118,74,0.0,0.0,0.0,0.0,0.0,720,138
1119,74,0.0,0.0,0.0,0.0,0.0,720,138
1120,74,0.0,0.0,0.0,0.0,0.0,720,138
1121,74,0.0,0.0,0.0,0.0,0.0,922,138
1122,74,0.0,0.0,0.0,0.0,0.0,922,138
1123,74,0.0,0.0,0.0,0.0,0.0,822,138
1124,74,0.0,0.0,0.0,0.0,0.0,822,138
1125,74,0.0,0.0,0.0,0.0,0.0,921,138
1126,74,0.0,0.0,0.0,0.0,0.0,316,138
1127,74,0.0,0.0,0.0,0.0,0.0,316,138
1128,74,0.0,0.0,0.0,0.0,0.0,316,138
1129,74,0.0,0.0,0.0,0.0,0.0,922,138
1130,74,0.0,0.0,0.0,0.0,0.0,922,138
1131,74,0.0,0.0,0.0,0.0,0.0,922,138
1132,74,0.0,0.0,0.0,0.0,0.0,821,138
1133,74,0.0,0.0,0.0,0.0,0.0,922,138
1134,74,0.0,0.0,0.0,0.0,0.0,922,138
1135,74,0.0,0.0,0.0,0.0,0.0,922,138
1136,74,0.0,0.0,0.0,0.0,0.0,820,138
1137,74,0.0,0.0,0.0,0.0,0.0,820,138
1138,74,0.0,0.0,0.0,0.0,0.0,820,138
1139,75,0.0,0.0,0.0,0.0,0.0,1043,121
1140,75,0.0,0.0,0.0,0.0,0.0,1043,121
1141,75,0.0,0.0,0.0,0.0,0.0,1043,121
1142,75,0.0,0.0,0.0,0.0,0.0,719,121
1143,75,0.0,0.0,0.0,0.0,0.0,719,121
1144,75,0.0,0.0,0.0,0.0,0.0,821,121
1145,75,0.0,0.0,0.0,0.0,0.0,821,121
1146,75,0.0,0.0,0.0,0.0,0.0,922,121
1147,75,0.0,0.0,0.0,0.0,0.0,922,121
1148,75,0.0,0.0,0.0,0.0,0.0,922,121
1149,75,0.0,0.0,0.0,0.0,0.0,922,121
1150,75,0.0,0.0,0.0,0.0,0.0,922,121
1151,75,0.0,0.0,0.0,0.0,0.0,316,121
1152,75,0.0,0.0,0.0,0.0,0.0,316,121
1153,75,0.0,0.0,0.0,0.0,0.0,316,121
1154,75,0.0,0.0,0.0,0.0,0.0,821,121
1155,75,0.0,0.0,0.0,0.0,0.0,821,121
1156,75,0.0,0.0,0.0,0.0,0.0,821,121
1157,75,0.0,0.0,0.0,0.0,0.0,821,121
1158,75,0.0,0.0,0.0,0.0,0.0,922,121
1159,75,0.0,0.0,0.0,0.0,0.0,922,121
1160,76,0.0,0.0,0.0,0.0,0.0,922,114
1161,76,0.0,0.0,0.0,0.0,0.0,1036,114
1162,76,0.0,0.0,0.0,0.0,0.0,1036,114
1163,76,0.0,0.0,0.0,0.0,0.0,1036,114
1164,76,0.0,0.0,0.0,0.0,0.0,1036,114
1165,76,0.0,0.0,0.0,0.0,0.0,1036,114
1166,76,0.0,0.0,0.0,0.0,0.0,1036,114
1167,76,0.0,0.0,0.0,0.0,0.0,1036,114
1168,76,0.0,0.0,0.0,0.0,0.0,1036,114
1169,76,0.0,0.0,0.0,0.0,0.0,316,114
1170,76,0.0,0.0,0.0,0.0,0.0,921,114
1171,76,0.0,0.0,0.0,0.0,0.0,921,114
1172,76,0.0,0.0,0.0,0.0,0.0,618,114
1173,76,0.0,0.0,0.0,0.0,0.0,618,114
1174,76,0.0,0.0,0.0,0.0,0.0,618,114
1175,76,0.0,0.0,0.0,0.0,0.0,922,114
1176,76,0.0,0.0,0.0,0.0,0.0,922,114
1177,76,0.0,0.0,0.0,0.0,0.0,922,114
1178,76,0.0,0.0,0.0,0.0,0.0,922,114
1179,76,0.0,0.0,0.0,0.0,0.0,922,114
1180,76,0.0,0.0,0.0,0.0,0.0,720,114
1181,77,0.0,0.0,0.0,0.0,0.0,1232,311
1182,77,0.0,0.0,0.0,0.0,0.0,922,311
1183,77,0.0,0.0,0.0,0.0,0.0,922,311
1184,77,0.0,0.0,0.0,0.0,0.0,922,311
1185,77,0.0,0.0,0.0,0.0,0.0,922,311
1186,77,0.0,0.0,0.0,0.0,0.0,922,311
1187,77,0.0,0.0,0.0,0.0,0.0,922,311
1188,77,0.0,0.0,0.0,0.0,0.0,821,311
1189,77,0.0,0.0,0.0,0.0,0.0,821,311
1190,77,0.0,0.0,0.0,0.0,0.0,821,311
1191,77,0.0,0.0,0.0,0.0,0.0,922,311
1192,77,0.0,0.0,0.0,0.0,0.0,922,311
1193,77,0.0,0.0,0.0,0.0,0.0,922,311
1194,77,0.0,0.0,0.0,0.0,0.0,821,311
1195,77,0.0,0.0,0.0,0.0,0.0,821,311
1196,77,0.0,0.0,0.0,0.0,0.0,821,311
1197,77,0.0,0.0,0.0,0.0,0.0,922,311
1198,77,0.0,0.0,0.0,0.0,0.0,820,311
1199,77,0.0,0.0,0.0,0.0,0.0,820,311
1200,77,0.0,0.0,0.0,0.0,0.0,820,311
1201,78,0.0,0.0,0.0,0.0,0.0,720,114
1202,78,0.0,0.0,0.0,0.0,0.0,720,114
1203,78,0.0,0.0,0.0,0.0,0.0,720,114
1204,78,0.0,0.0,0.0,0.0,0.0,720,114
1205,78,0.0,0.0,0.0,0.0,0.0,820,114
1206,78,0.0,0.0,0.0,0.0,0.0,820,114
1207,78,0.0,0.0,0.0,0.0,0.0,922,114
1208,78,0.0,0.0,0.0,0.0,0.0,922,114
1209,78,0.0,0.0,0.0,0.0,0.0,821,114
1210,78,0.0,0.0,0.0,0.0,0.0,821,114
1211,78,0.0,0.0,0.0,0.0,0.0,922,114
1212,78,0.0,0.0,0.0,0.0,0.0,922,114
1213,78,0.0,0.0,0.0,0.0,0.0,922,114
1214,78,0.0,0.0,0.0,0.0,0.0,820,114
1215,78,0.0,0.0,0.0,0.0,0.0,820,114
1216,78,0.0,0.0,0.0,0.0,0.0,821,114
1217,78,0.0,0.0,0.0,0.0,0.0,821,114
1218,78,0.0,0.0,0.0,0.0,0.0,821,114
1219,78,0.0,0.0,0.0,0.0,0.0,720,114
1220,78,0.0,0.0,0.0,0.0,0.0,720,114
1221,79,0.0,0.0,0.0,0.0,0.0,926,105
1222,79,0.0,0.0,0.0,0.0,0.0,926,105
1223,79,0.0,0.0,0.0,0.0,0.0,926,105
1224,79,0.0,0.0,0.0,0.0,0.0,821,105
1225,79,0.0,0.0,0.0,0.0,0.0,821,105
1226,79,0.0,0.0,0.0,0.0,0.0,922,105
1227,79,0.0,0.0,0.0,0.0,0.0,922,105
1228,79,0.0,0.0,0.0,0.0,0.0,720,105
1229,79,0.0,0.0,0.0,0.0,0.0,720,105
1230,79,0.0,0.0,0.0,0.0,0.0,720,105
1231,79,0.0,0.0,0.0,0.0,0.0,922,105
1232,79,0.0,0.0,0.0,0.0,0.0,821,105
1233,79,0.0,0.0,0.0,0.0,0.0,821,105
1234,79,0.0,0.0,0.0,0.0,0.0,820,105
1235,79,0.0,0.0,0.0,0.0,0.0,820,105
1236,79,0.0,0.0,0.0,0.0,0.0,820,105
1237,79,0.0,0.0,0.0,0.0,0.0,921,105
1238,79,0.0,0.0,0.0,0.0,0.0,921,105
1239,79,0.0,0.0,0.0,0.0,0.0,821,105
1240,79,0.0,0.0,0.0,0.0,0.0,821,105
1241,80,0.0,0.0,0.0,0.0,0.0,1043,120
1242,80,0.0,0.0,0.0,0.0,0.0,1043,120
1243,80,0.0,0.0,0.0,0.0,0.0,720,120
1244,80,0.0,0.0,0.0,0.0,0.0,720,120
1245,80,0.0,0.0,0.0,0.0,0.0,720,120
1246,80,0.0,0.0,0.0,0.0,0.0,821,120
1247,80,0.0,0.0,0.0,0.0,0.0,821,120
1248,80,0.0,0.0,0.0,0.0,0.0,721,120
1249,80,0.0,0.0,0.0,0.0,0.0,721,120
1250,80,0.0,0.0,0.0,0.0,0.0,821,120
1251,80,0.0,0.0,0.0,0.0,0.0,922,120
1252,80,0.0,0.0,0.0,0.0,0.0,922,120
1253,80,0.0,0.0,0.0,0.0,0.0,922,120
1254,80,0.0,0.0,0.0,0.0,0.0,820,120
1255,80,0.0,0.0,0.0,0.0,0.0,820,120
1256,80,0.0,0.0,0.0,0.0,0.0,820,120
1257,80,0.0,0.0,0.0,0.0,0.0,923,120
1258,80,0.0,0.0,0.0,0.0,0.0,923,120
1259,80,0.0,0.0,0.0,0.0,0.0,923,120
1260,80,0.0,0.0,0.0,0.0,0.0,821,120
1261,80,0.0,0.0,0.0,0.0,0.0,821,120
1262,80,0.0,0.0,0.0,0.0,0.0,821,120
1263,81,0.0,0.0,0.0,0.0,0.0,949,128
1264,81,0.0,0.0,0.0,0.0,0.0,949,128
1265,81,0.0,0.0,0.0,0.0,0.0,949,128
1266,81,0.0,0.0,0.0,0.0,0.0,720,128
1267,81,0.0,0.0,0.0,0.0,0.0,720,128
1268,81,0.0,0.0,0.0,0.0,0.0,720,128
1269,81,0.0,0.0,0.0,0.0,0.0,821,128
1270,81,0.0,0.0,0.0,0.0,0.0,821,128
1271,81,0.0,0.0,0.0,0.0,0.0,922,128
1272,81,0.0,0.0,0.0,0.0,0.0,922,128
1273,81,0.0,0.0,0.0,0.0,0.0,922,128
1274,81,0.0,0.0,0.0,0.0,0.0,821,128
1275,81,0.0,0.0,0.0,0.0,0.0,821,128
1276,81,0.0,0.0,0.0,0.0,0.0,821,128
1277,81,0.0,0.0,0.0,0.0,0.0,821,128
1278,81,0.0,0.0,0.0,0.0,0.0,922,128
1279,81,0.0,0.0,0.0,0.0,0.0,922,128
1280,81,0.0,0.0,0.0,0.0,0.0,922,128
1281,81,0.0,0.0,0.0,0.0,0.0,821,128
1282,81,0.0,0.0,0.0,0.0,0.0,821,128
1283,81,0.0,0.0,0.0,0.0,0.0,821,128
1284,81,0.0,0.0,0.0,0.0,0.0,820,128
1285,81,0.0,0.0,0.0,0.0,0.0,719,128
1286,82,0.0,0.0,0.0,0.0,0.0,1200,278
1287,82,0.0,0.0,0.0,0.0,0.0,518,278
1288,82,0.0,0.0,0.0,0.0,0.0,518,278
1289,82,0.0,0.0,0.0,0.0,0.0,416,278
1290,82,0.0,0.0,0.0,0.0,0.0,921,278
1291,82,0.0,0.0,0.0,0.0,0.0,921,278
1292,82,0.0,0.0,0.0,0.0,0.0,1023,278
1293,82,0.0,0.0,0.0,0.0,0.0,1023,278
1294,82,0.0,0.0,0.0,0.0,0.0,1023,278
1295,82,0.0,0.0,0.0,0.0,0.0,821,278
1296,82,0.0,0.0,0.0,0.0,0.0,821,278
1297,82,0.0,0.0,0.0,0.0,0.0,922,278
1298,82,0.0,0.0,0.0,0.0,0.0,820,278
1299,82,0.0,0.0,0.0,0.0,0.0,720,278
1300,82,0.0,0.0,0.0,0.0,0.0,720,278
1301,83,0.0,0.0,0.0,0.0,0.0,1070,149
1302,83,0.0,0.0,0.0,0.0,0.0,1070,149
1303,83,0.0,0.0,0.0,0.0,0.0,1070,149
1304,83,0.0,0.0,0.0,0.0,0.0,719,149
1305,83,0.0,0.0,0.0,0.0,0.0,719,149
1306,83,0.0,0.0,0.0,0.0,0.0,719,149
1307,83,0.0,0.0,0.0,0.0,0.0,820,149
1308,83,0.0,0.0,0.0,0.0,0.0,720,149
1309,83,0.0,0.0,0.0,0.0,0.0,720,149
1310,83,0.0,0.0,0.0,0.0,0.0,720,149
1311,83,0.0,0.0,0.0,0.0,0.0,922,149
1312,83,0.0,0.0,0.0,0.0,0.0,922,149
1313,83,0.0,0.0,0.0,0.0,0.0,922,149
1314,83,0.0,0.0,0.0,0.0,0.0,922,149
1315,83,0.0,0.0,0.0,0.0,0.0,922,149
1316,83,0.0,0.0,0.0,0.0,0.0,922,149
1317,83,0.0,0.0,0.0,0.0,0.0,821,149
1318,83,0.0,0.0,0.0,0.0,0.0,821,149
1319,83,0.0,0.0,0.0,0.0,0.0,821,149
1320,83,0.0,0.0,0.0,0.0,0.0,922,149
1321,83,0.0,0.0,0.0,0.0,0.0,922,149
1322,83,0.0,0.0,0.0,0.0,0.0,922,149
1323,83,0.0,0.0,0.0,0.0,0.0,821,149
1324,83,0.0,0.0,0.0,0.0,0.0,821,149
1325,83,0.0,0.0,0.0,0.0,0.0,821,149
1326,84,0.0,0.0,0.0,0.0,0.0,1090,168
1327,84,0.0,0.0,0.0,0.0,0.0,720,168
1328,84,0.0,0.0,0.0,0.0,0.0,720,168
1329,84,0.0,0.0,0.0,0.0,0.0,922,168
1330,84,0.0,0.0,0.0,0.0,0.0,922,168
1331,84,0.0,0.0,0.0,0.0,0.0,922,168
1332,84,0.0,0.0,0.0,0.0,0.0,720,168
1333,84,0.0,0.0,0.0,0.0,0.0,720,168
1334,84,0.0,0.0,0.0,0.0,0.0,720,168
1335,84,0.0,0.0,0.0,0.0,0.0,821,168
1336,84,0.0,0.0,0.0,0.0,0.0,821,168
1337,84,0.0,0.0,0.0,0.0,0.0,922,168
1338,84,0.0,0.0,0.0,0.0,0.0,922,168
1339,84,0.0,0.0,0.0,0.0,0.0,922,168
1340,84,0.0,0.0,0.0,0.0,0.0,922,168
1341,84,0.0,0.0,0.0,0.0,0.0,922,168
1342,84,0.0,0.0,0.0,0.0,0.0,820,168
1343,85,0.0,0.0,0.0,0.0,0.0,1071,147
1344,85,0.0,0.0,0.0,0.0,0.0,720,147
1345,85,0.0,0.0,0.0,0.0,0.0,720,147
1346,85,0.0,0.0,0.0,0.0,0.0,820,147
1347,85,0.0,0.0,0.0,0.0,0.0,820,147
1348,85,0.0,0.0,0.0,0.0,0.0,618,147
1349,85,0.0,0.0,0.0,0.0,0.0,618,147
1350,85,0.0,0.0,0.0,0.0,0.0,618,147
1351,85,0.0,0.0,0.0,0.0,0.0,922,147
1352,85,0.0,0.0,0.0,0.0,0.0,922,147
1353,85,0.0,0.0,0.0,0.0,0.0,922,147
1354,85,0.0,0.0,0.0,0.0,0.0,922,147
1355,85,0.0,0.0,0.0,0.0,0.0,821,147
1356,85,0.0,0.0,0.0,0.0,0.0,821,147
1357,85,0.0,0.0,0.0,0.0,0.0,821,147
1358,85,0.0,0.0,0.0,0.0,0.0,821,147
1359,85,0.0,0.0,0.0,0.0,0.0,821,147
1360,85,0.0,0.0,0.0,0.0,0.0,821,147
1361,85,0.0,0.0,0.0,0.0,0.0,821,147
1362,85,0.0,0.0,0.0,0.0,0.0,821,147
1363,85,0.0,0.0,0.0,0.0,0.0,821,147
1364,85,0.0,0.0,0.0,0.0,0.0,720,147
1365,86,0.0,0.0,0.0,0.0,0.0,919,99
1366,86,0.0,0.0,0.0,0.0,0.0,919,99
1367,86,0.0,0.0,0.0,0.0,0.0,919,99
1368,86,0.0,0.0,0.0,0.0,0.0,919,99
1369,86,0.0,0.0,0.0,0.0,0.0,821,99
1370,86,0.0,0.0,0.0,0.0,0.0,821,99
1371,86,0.0,0.0,0.0,0.0,0.0,820,99
1372,86,0.0,0.0,0.0,0.0,0.0,820,99
1373,86,0.0,0.0,0.0,0.0,0.0,820,99
1374,86,0.0,0.0,0.0,0.0,0.0,921,99
1375,86,0.0,0.0,0.0,0.0,0.0,921,99
1376,86,0.0,0.0,0.0,0.0,0.0,922,99
1377,86,0.0,0.0,0.0,0.0,0.0,922,99
1378,86,0.0,0.0,0.0,0.0,0.0,821,99
1379,86,0.0,0.0,0.0,0.0,0.0,821,99
1380,86,0.0,0.0,0.0,0.0,0.0,821,99
1381,86,0.0,0.0,0.0,0.0,0.0,922,99
1382,86,0.0,0.0,0.0,0.0,0.0,922,99
1383,86,0.0,0.0,0.0,0.0,0.0,922,99
1384,86,0.0,0.0,0.0,0.0,0.0,922,99
1385,86,0.0,0.0,0.0,0.0,0.0,922,99
1386,86,0.0,0.0,0.0,0.0,0.0,316,99
1387,86,0.0,0.0,0.0,0.0,0.0,921,99
1388,87,0.0,0.0,0.0,0.0,0.0,921,99
1389,87,0.0,0.0,0.0,0.0,0.0,634,115
1390,87,0.0,0.0,0.0,0.0,0.0,634,115
1391,87,0.0,0.0,0.0,0.0,0.0,719,115
1392,87,0.0,0.0,0.0,0.0,0.0,719,115
1393,87,0.0,0.0,0.0,0.0,0.0,922,115
1394,87,0.0,0.0,0.0,0.0,0.0,922,115
1395,87,0.0,0.0,0.0,0.0,0.0,922,115
1396,87,0.0,0.0,0.0,0.0,0.0,821,115
1397,87,0.0,0.0,0.0,0.0,0.0,821,115
1398,87,0.0,0.0,0.0,0.0,0.0,821,115
1399,87,0.0,0.0,0.0,0.0,0.0,922,115
1400,87,0.0,0.0,0.0,0.0,0.0,922,115
1401,87,0.0,0.0,0.0,0.0,0.0,821,115
1402,87,0.0,0.0,0.0,0.0,0.0,821,115
1403,87,0.0,0.0,0.0,0.0,0.0,821,115
1404,87,0.0,0.0,0.0,0.0,0.0,821,115
1405,87,0.0,0.0,0.0,0.0,0.0,821,115
1406,87,0.0,0.0,0.0,0.0,0.0,922,115
1407,87,0.0,0.0,0.0,0.0,0.0,922,115
1408,87,0.0,0.0,0.0,0.0,0.0,821,115
1409,87,0.0,0.0,0.0,0.0,0.0,821,115
1410,87,0.0,0.0,0.0,0.0,0.0,821,115
1411,87,0.0,0.0,0.0,0.0,0.0,821,115
1412,87,0.0,0.0,0.0,0.0,0.0,922,115
1413,87,0.0,0.0,0.0,0.0,0.0,922,115
1414,87,0.0,0.0,0.0,0.0,0.0,922,115
1415,87,0.0,0.0,0.0,0.0,0.0,922,115
1416,87,0.0,0.0,0.0,0.0,0.0,922,115
1417,88,0.0,0.0,0.0,0.0,0.0,958,138
1418,88,0.0,0.0,0.0,0.0,0.0,958,138
1419,88,0.0,0.0,0.0,0.0,0.0,958,138
1420,88,0.0,0.0,0.0,0.0,0.0,720,138
1421,88,0.0,0.0,0.0,0.0,0.0,720,138
1422,88,0.0,0.0,0.0,0.0,0.0,922,138
1423,88,0.0,0.0,0.0,0.0,0.0,922,138
1424,88,0.0,0.0,0.0,0.0,0.0,922,138
1425,88,0.0,0.0,0.0,0.0,0.0,821,138
1426,88,0.0,0.0,0.0,0.0,0.0,921,138
1427,88,0.0,0.0,0.0,0.0,0.0,619,138
1428,88,0.0,0.0,0.0,0.0,0.0,619,138
1429,88,0.0,0.0,0.0,0.0,0.0,619,138
1430,88,0.0,0.0,0.0,0.0,0.0,619,138
1431,88,0.0,0.0,0.0,0.0,0.0,922,138
1432,88,0.0,0.0,0.0,0.0,0.0,922,138
1433,88,0.0,0.0,0.0,0.0,0.0,922,138
1434,88,0.0,0.0,0.0,0.0,0.0,821,138
1435,88,0.0,0.0,0.0,0.0,0.0,821,138
1436,88,0.0,0.0,0.0,0.0,0.0,821,138
1437,88,0.0,0.0,0.0,0.0,0.0,921,138
1438,88,0.0,0.0,0.0,0.0,0.0,921,138
1439,88,0.0,0.0,0.0,0.0,0.0,921,138
1440,89,0.0,0.0,0.0,0.0,0.0,1032,110
1441,89,0.0,0.0,0.0,0.0,0.0,1032,110
1442,89,0.0,0.0,0.0,0.0,0.0,1032,110
1443,89,0.0,0.0,0.0,0.0,0.0,518,110
1444,89,0.0,0.0,0.0,0.0,0.0,518,110
1445,89,0.0,0.0,0.0,0.0,0.0,821,110
1446,89,0.0,0.0,0.0,0.0,0.0,821,110
1447,89,0.0,0.0,0.0,0.0,0.0,821,110
1448,89,0.0,0.0,0.0,0.0,0.0,922,110
1449,89,0.0,0.0,0.0,0.0,0.0,922,110
1450,89,0.0,0.0,0.0,0.0,0.0,821,110
1451,89,0.0,0.0,0.0,0.0,0.0,619,110
1452,89,0.0,0.0,0.0,0.0,0.0,922,110
1453,89,0.0,0.0,0.0,0.0,0.0,518,110
1454,89,0.0,0.0,0.0,0.0,0.0,922,110
1455,89,0.0,0.0,0.0,0.0,0.0,922,110
1456,89,0.0,0.0,0.0,0.0,0.0,922,110
1457,90,0.0,0.0,0.0,0.0,0.0,1116,295
1458,90,0.0,0.0,0.0,0.0,0.0,1116,295
1459,90,0.0,0.0,0.0,0.0,0.0,114,295
1460,90,0.0,0.0,0.0,0.0,0.0,114,295
1461,90,0.0,0.0,0.0,0.0,0.0,820,295
1462,90,0.0,0.0,0.0,0.0,0.0,820,295
1463,90,0.0,0.0,0.0,0.0,0.0,820,295
1464,90,0.0,0.0,0.0,0.0,0.0,921,295
1465,90,0.0,0.0,0.0,0.0,0.0,921,295
1466,90,0.0,0.0,0.0,0.0,0.0,820,295
1467,90,0.0,0.0,0.0,0.0,0.0,820,295
1468,90,0.0,0.0,0.0,0.0,0.0,820,295
