accounter,LoopSpeedArr,UploadSpeedArr,set_index,Ax,Ay,Az,gx,gy,gz,temp,timingForThisSet,timeDifference
971,292,230,3,0.45,2.54,9.13,-0.01,-0.02,-0.0,29.47,3.0,
971,292,230,4,0.49,2.47,9.17,-0.01,-0.01,-0.0,29.66,3.0,
971,292,230,5,0.51,2.49,9.11,-0.01,-0.01,0.0,29.57,3.0,
971,292,230,6,0.45,2.45,9.17,-0.01,-0.02,-0.0,29.47,3.0,
971,292,230,7,0.42,2.49,9.19,-0.01,-0.01,0.0,29.57,3.0,
971,292,230,8,0.49,2.48,9.2,-0.01,-0.01,-0.0,29.61,3.0,
971,292,230,9,0.46,2.49,9.23,-0.01,-0.01,-0.0,29.52,3.0,
971,292,230,10,0.52,2.51,9.12,-0.01,-0.01,0.0,29.52,3.0,
971,292,230,11,0.48,2.5,9.17,-0.02,-0.01,-0.0,29.57,3.0,
971,292,230,12,0.44,2.55,9.07,-0.01,-0.01,0.0,29.57,3.0,
971,292,230,13,0.46,2.5,9.17,-0.01,-0.02,0.0,29.57,3.0,
971,292,230,14,0.46,2.51,9.12,-0.01,-0.01,-0.0,29.47,3.0,
971,292,230,15,0.47,2.55,9.12,-0.01,-0.01,-0.0,29.57,3.0,
971,292,230,16,0.44,2.47,9.19,-0.01,-0.01,-0.0,29.57,3.0,
971,292,230,17,0.47,2.51,9.22,-0.01,-0.01,-0.0,29.52,3.0,
971,292,230,18,0.47,2.48,9.15,-0.01,-0.01,0.0,29.52,3.0,
971,292,230,19,0.45,2.46,9.1,-0.01,-0.02,0.0,29.61,3.0,
972,282,220,0,0.45,2.57,9.32,-0.01,-0.02,0.0,29.52,3.0,
972,282,220,1,0.42,2.51,9.3,-0.01,-0.02,0.0,29.57,2.0,
972,282,220,2,0.49,2.55,9.31,-0.01,-0.02,0.0,29.57,3.0,
972,282,220,3,0.45,2.48,9.27,-0.01,-0.02,0.0,29.61,3.0,
972,282,220,4,0.53,2.55,9.12,-0.01,-0.02,0.0,29.52,3.0,
972,282,220,5,0.47,2.54,9.19,-0.01,-0.02,-0.0,29.57,3.0,
972,282,220,6,0.49,2.51,9.08,-0.01,-0.02,0.0,29.57,3.0,
972,282,220,7,0.48,2.52,9.0,-0.01,-0.01,-0.0,29.66,3.0,
972,282,220,8,0.47,2.48,9.03,-0.01,-0.01,0.0,29.57,3.0,
972,282,220,9,0.52,2.42,8.93,-0.01,-0.01,0.0,29.57,3.0,
972,282,220,10,0.53,2.46,8.93,-0.02,-0.01,0.0,29.52,3.0,
972,282,220,11,0.5,2.45,8.96,-0.01,-0.01,0.0,29.61,3.0,
972,282,220,12,0.56,2.41,8.89,-0.01,-0.01,-0.0,29.61,3.0,
972,282,220,13,0.41,2.47,9.01,-0.01,-0.02,0.0,29.52,3.0,
972,282,220,14,0.48,2.46,8.9,-0.01,-0.01,-0.0,29.66,3.0,
972,282,220,15,0.5,2.4,8.96,-0.01,-0.01,-0.0,29.57,3.0,
972,282,220,16,0.47,2.46,9.06,-0.01,-0.02,0.0,29.57,3.0,
972,282,220,17,0.43,2.44,9.08,-0.01,-0.01,0.0,29.57,3.0,
972,282,220,18,0.51,2.49,9.06,-0.01,-0.01,-0.0,29.57,3.0,
972,282,220,19,0.47,2.52,9.18,-0.01,-0.01,-0.0,29.57,3.0,
973,249,188,0,0.44,2.49,9.1,-0.01,-0.01,-0.0,29.61,3.0,
973,249,188,1,0.46,2.49,9.14,-0.01,-0.01,-0.0,29.57,3.0,
973,249,188,2,0.46,2.49,9.15,-0.01,-0.02,0.0,29.57,3.0,
973,249,188,3,0.49,2.48,9.14,-0.01,-0.02,-0.0,29.57,3.0,
973,249,188,4,0.45,2.43,9.14,-0.01,-0.02,0.0,29.52,3.0,
973,249,188,5,0.43,2.43,9.15,-0.01,-0.01,-0.0,29.52,3.0,
973,249,188,6,0.46,2.48,9.07,-0.01,-0.02,0.0,29.61,3.0,
973,249,188,7,0.44,2.54,9.15,-0.01,-0.01,-0.0,29.61,3.0,
973,249,188,8,0.42,2.49,9.19,-0.01,-0.01,0.0,29.52,3.0,
973,249,188,9,0.47,2.45,9.26,-0.01,-0.01,0.0,29.66,3.0,
973,249,188,10,0.5,2.45,9.23,-0.01,-0.01,-0.0,29.57,3.0,
973,249,188,11,0.44,2.55,9.14,-0.01,-0.01,0.0,29.57,3.0,
973,249,188,12,0.47,2.51,9.2,-0.01,-0.02,0.0,29.57,3.0,
973,249,188,13,0.45,2.46,9.28,-0.01,-0.01,-0.0,29.57,3.0,
973,249,188,14,0.4,2.49,9.1,-0.01,-0.02,-0.0,29.61,3.0,
973,249,188,15,0.47,2.5,9.22,-0.01,-0.01,0.0,29.61,3.0,
973,249,188,16,0.47,2.52,9.19,-0.01,-0.02,0.0,29.52,3.0,
973,249,188,17,0.44,2.51,9.09,-0.01,-0.01,0.0,29.57,3.0,
973,249,188,18,0.38,2.52,9.13,-0.01,-0.02,0.0,29.66,3.0,
973,249,188,19,0.47,2.47,9.15,-0.01,-0.01,0.0,29.47,3.0,
974,286,225,0,0.45,2.5,9.21,-0.02,-0.01,-0.0,29.57,3.0,
974,286,225,1,0.46,2.48,9.17,-0.01,-0.01,0.0,29.57,3.0,
974,286,225,2,0.45,2.49,9.08,-0.01,-0.02,0.0,29.66,3.0,
974,286,225,3,0.51,2.51,9.16,-0.01,-0.02,-0.0,29.57,3.0,
974,286,225,4,0.49,2.56,9.23,-0.01,-0.01,0.0,29.66,3.0,
974,286,225,5,0.48,2.48,9.1,-0.01,-0.02,-0.0,29.52,3.0,
974,286,225,6,0.48,2.48,9.13,-0.01,-0.01,0.0,29.61,3.0,
974,286,225,7,0.49,2.54,9.18,-0.01,-0.01,-0.0,29.61,3.0,
974,286,225,8,0.51,2.49,9.18,-0.01,-0.01,0.0,29.52,3.0,
974,286,225,9,0.5,2.47,9.08,-0.01,-0.02,0.0,29.66,3.0,
974,286,225,10,0.45,2.45,9.16,-0.01,-0.01,0.0,29.57,3.0,
974,286,225,11,0.4,2.47,9.15,-0.01,-0.01,-0.0,29.57,3.0,
974,286,225,12,0.45,2.55,9.17,-0.01,-0.02,0.0,29.57,3.0,
974,286,225,13,0.51,2.45,9.15,-0.01,-0.01,0.0,29.57,3.0,
974,286,225,14,0.46,2.5,9.17,-0.02,-0.01,0.0,29.52,3.0,
974,286,225,15,0.49,2.56,9.13,-0.01,-0.02,0.0,29.61,3.0,
974,286,225,16,0.48,2.47,9.12,-0.01,-0.02,-0.0,29.61,3.0,
974,286,225,17,0.49,2.51,9.16,-0.01,-0.01,0.0,29.61,3.0,
974,286,225,18,0.47,2.58,9.17,-0.01,-0.02,0.0,29.52,3.0,
974,286,225,19,0.5,2.46,9.14,-0.01,-0.01,0.0,29.57,3.0,
975,267,205,0,0.42,2.48,9.12,-0.01,-0.01,0.0,29.57,4.0,
975,267,205,1,0.4,2.54,9.16,-0.02,-0.02,0.0,29.57,3.0,
975,267,205,2,0.49,2.51,9.15,-0.01,-0.01,0.0,29.61,3.0,
975,267,205,3,0.46,2.48,9.2,-0.01,-0.02,0.0,29.61,2.0,
975,267,205,4,0.48,2.47,9.11,-0.01,-0.02,-0.0,29.61,2.0,
975,267,205,5,0.47,2.5,9.2,-0.01,-0.01,-0.0,29.61,3.0,
975,267,205,6,0.48,2.46,9.15,-0.01,-0.01,0.0,29.57,3.0,
975,267,205,7,0.48,2.52,9.23,-0.01,-0.02,0.0,29.47,3.0,
975,267,205,8,0.51,2.52,9.21,-0.01,-0.01,-0.0,29.57,3.0,
975,267,205,9,0.45,2.51,9.16,-0.01,-0.02,0.0,29.66,3.0,
975,267,205,10,0.45,2.5,9.17,-0.01,-0.01,0.0,29.52,3.0,
975,267,205,11,0.48,2.45,9.22,-0.01,-0.02,-0.0,29.52,3.0,
975,267,205,12,0.47,2.52,9.08,-0.01,-0.01,0.0,29.52,3.0,
975,267,205,13,0.49,2.55,9.14,-0.01,-0.02,-0.0,29.66,3.0,
975,267,205,14,0.4,2.45,9.1,-0.01,-0.02,0.0,29.66,3.0,
975,267,205,15,0.46,2.48,9.12,-0.01,-0.01,-0.0,29.57,3.0,
975,267,205,16,0.46,2.52,9.07,-0.01,-0.01,0.0,29.57,3.0,
975,267,205,17,0.4,2.5,9.24,-0.01,-0.02,0.0,29.57,3.0,
975,267,205,18,0.51,2.51,9.16,-0.01,-0.02,0.0,29.61,3.0,
975,267,205,19,0.51,2.5,9.18,-0.01,-0.02,0.0,29.61,3.0,
976,280,219,0,0.46,2.47,9.1,-0.01,-0.02,0.0,29.66,3.0,
976,280,219,1,0.49,2.51,9.15,-0.01,-0.01,0.0,29.61,2.0,
976,280,219,2,0.48,2.47,9.17,-0.01,-0.01,0.0,29.52,3.0,
976,280,219,3,0.49,2.45,9.06,-0.01,-0.01,0.0,29.57,3.0,
976,280,219,4,0.49,2.52,9.11,-0.01,-0.02,-0.0,29.57,3.0,
976,280,219,5,0.44,2.49,9.19,-0.01,-0.02,-0.0,29.57,3.0,
976,280,219,6,0.45,2.5,9.13,-0.01,-0.02,0.0,29.47,3.0,
976,280,219,7,0.5,2.49,9.09,-0.01,-0.01,0.0,29.52,3.0,
976,280,219,8,0.44,2.49,9.16,-0.01,-0.01,0.0,29.52,3.0,
976,280,219,9,0.48,2.51,9.17,-0.01,-0.02,-0.0,29.57,3.0,
976,280,219,10,0.49,2.48,9.19,-0.01,-0.01,-0.0,29.57,3.0,
976,280,219,11,0.45,2.51,9.14,-0.01,-0.01,0.0,29.57,3.0,
976,280,219,12,0.39,2.54,9.19,-0.01,-0.02,-0.0,29.66,3.0,
976,280,219,13,0.51,2.5,9.19,-0.01,-0.02,0.0,29.66,3.0,
976,280,219,14,0.39,2.48,9.14,-0.01,-0.02,0.0,29.47,3.0,
976,280,219,15,0.51,2.53,9.16,-0.01,-0.02,0.0,29.61,3.0,
976,280,219,16,0.39,2.46,9.15,-0.01,-0.02,0.0,29.61,3.0,
976,280,219,17,0.46,2.44,9.16,-0.01,-0.01,-0.0,29.52,3.0,
976,280,219,18,0.41,2.48,9.13,-0.01,-0.02,-0.0,29.71,3.0,
976,280,219,19,0.46,2.46,9.14,-0.01,-0.01,0.0,29.47,3.0,
977,276,215,0,0.42,2.45,9.11,-0.01,-0.02,0.0,29.52,3.0,
977,276,215,1,0.5,2.49,9.16,-0.01,-0.01,-0.0,29.57,3.0,
977,276,215,2,0.48,2.45,9.11,-0.01,-0.01,-0.0,29.47,3.0,
977,276,215,3,0.51,2.58,9.19,-0.01,-0.02,0.0,29.57,3.0,
977,276,215,4,0.51,2.57,9.11,-0.01,-0.01,0.0,29.61,3.0,
977,276,215,5,0.44,2.51,9.1,-0.01,-0.02,-0.0,29.52,3.0,
977,276,215,6,0.46,2.43,9.16,-0.01,-0.01,0.0,29.61,3.0,
977,276,215,7,0.49,2.54,9.08,-0.01,-0.01,0.0,29.52,3.0,
977,276,215,8,0.46,2.46,9.12,-0.01,-0.01,-0.0,29.47,3.0,
977,276,215,9,0.42,2.53,9.17,-0.01,-0.01,0.0,29.57,3.0,
977,276,215,10,0.5,2.42,9.12,-0.01,-0.02,0.0,29.57,3.0,
977,276,215,11,0.49,2.5,9.1,-0.01,-0.02,0.0,29.57,3.0,
977,276,215,12,0.42,2.53,9.09,-0.01,-0.01,-0.0,29.57,3.0,
977,276,215,13,0.44,2.47,9.18,-0.01,-0.02,0.0,29.52,3.0,
977,276,215,14,0.48,2.45,9.15,-0.01,-0.02,-0.0,29.52,3.0,
977,276,215,15,0.44,2.53,9.14,-0.01,-0.01,0.0,29.52,3.0,
977,276,215,16,0.44,2.55,9.17,-0.01,-0.02,-0.0,29.52,3.0,
977,276,215,17,0.49,2.56,9.11,-0.01,-0.01,-0.0,29.57,3.0,
977,276,215,18,0.49,2.53,9.2,-0.01,-0.01,-0.0,29.57,3.0,
977,276,215,19,0.42,2.52,9.12,-0.01,-0.01,0.0,29.66,3.0,
978,265,203,0,0.48,2.48,9.13,-0.01,-0.01,0.0,29.61,3.0,
978,265,203,1,0.52,2.49,9.17,-0.01,-0.01,0.0,29.57,3.0,
978,265,203,2,0.46,2.48,9.13,-0.01,-0.01,0.0,29.57,3.0,
978,265,203,3,0.47,2.45,9.13,-0.01,-0.02,0.0,29.52,3.0,
978,265,203,4,0.46,2.47,9.14,-0.01,-0.01,-0.0,29.71,3.0,
978,265,203,5,0.49,2.45,9.2,-0.01,-0.02,-0.0,29.71,3.0,
978,265,203,6,0.44,2.5,9.13,-0.01,-0.01,0.0,29.61,3.0,
978,265,203,7,0.49,2.52,9.21,-0.01,-0.01,-0.0,29.57,2.0,
978,265,203,8,0.51,2.49,9.24,-0.01,-0.02,-0.0,29.66,2.0,
978,265,203,9,0.47,2.43,9.16,-0.01,-0.02,0.0,29.57,2.0,
978,265,203,10,0.44,2.44,9.16,-0.01,-0.01,-0.0,29.61,3.0,
978,265,203,11,0.48,2.52,9.14,-0.01,-0.01,0.0,29.52,3.0,
978,265,203,12,0.42,2.53,9.12,-0.01,-0.02,-0.0,29.71,3.0,
978,265,203,13,0.42,2.44,9.12,-0.01,-0.01,0.0,29.61,3.0,
978,265,203,14,0.45,2.48,9.09,-0.01,-0.01,-0.0,29.57,3.0,
978,265,203,15,0.5,2.51,9.15,-0.01,-0.01,-0.0,29.57,3.0,
978,265,203,16,0.52,2.45,9.18,-0.01,-0.01,0.0,29.57,3.0,
978,265,203,17,0.53,2.46,9.13,-0.01,-0.01,-0.0,29.57,3.0,
978,265,203,18,0.48,2.46,9.18,-0.01,-0.02,0.0,29.66,3.0,
978,265,203,19,0.49,2.49,9.11,-0.01,-0.01,-0.0,29.52,3.0,
979,260,199,0,0.41,2.51,9.17,-0.01,-0.02,-0.0,29.61,3.0,
979,260,199,1,0.47,2.45,9.12,-0.01,-0.02,-0.0,29.66,3.0,
979,260,199,2,0.5,2.45,9.13,-0.01,-0.02,0.0,29.47,3.0,
979,260,199,3,0.48,2.51,9.11,-0.02,-0.01,0.0,29.61,3.0,
979,260,199,4,0.44,2.46,9.1,-0.01,-0.01,-0.0,29.61,3.0,
979,260,199,5,0.47,2.47,9.14,-0.01,-0.02,0.0,29.61,3.0,
979,260,199,6,0.51,2.52,9.19,-0.01,-0.02,-0.0,29.61,3.0,
979,260,199,7,0.48,2.55,9.17,-0.01,-0.01,-0.0,29.57,3.0,
979,260,199,8,0.48,2.52,9.12,-0.01,-0.01,0.0,29.66,3.0,
979,260,199,9,0.48,2.55,9.17,-0.01,-0.02,-0.0,29.57,3.0,
979,260,199,10,0.51,2.57,9.24,-0.01,-0.02,-0.0,29.57,3.0,
979,260,199,11,0.48,2.47,9.11,-0.01,-0.02,0.0,29.57,3.0,
979,260,199,12,0.49,2.52,9.11,-0.01,-0.01,0.0,29.52,3.0,
979,260,199,13,0.5,2.55,9.2,-0.01,-0.01,-0.0,29.61,3.0,
979,260,199,14,0.47,2.54,9.16,-0.01,-0.02,0.0,29.52,3.0,
979,260,199,15,0.45,2.49,9.09,-0.01,-0.02,0.0,29.61,3.0,
979,260,199,16,0.45,2.51,9.2,-0.01,-0.01,-0.0,29.61,3.0,
979,260,199,17,0.5,2.47,9.21,-0.01,-0.02,-0.0,29.57,3.0,
979,260,199,18,0.46,2.44,9.08,-0.01,-0.01,0.0,29.57,3.0,
979,260,199,19,0.53,2.52,9.21,-0.01,-0.02,0.0,29.57,3.0,
980,279,218,0,0.52,2.5,9.12,-0.01,-0.01,-0.0,29.61,3.0,
980,279,218,1,0.47,2.49,9.16,-0.01,-0.01,0.0,29.66,3.0,
980,279,218,2,0.45,2.46,9.09,-0.01,-0.02,0.0,29.66,3.0,
980,279,218,3,0.48,2.47,9.27,-0.01,-0.01,0.0,29.66,3.0,
980,279,218,4,0.49,2.48,9.22,-0.01,-0.02,-0.0,29.61,3.0,
980,279,218,5,0.48,2.45,9.16,-0.01,-0.01,-0.0,29.61,3.0,
980,279,218,6,0.48,2.49,9.15,-0.01,-0.01,0.0,29.61,3.0,
980,279,218,7,0.47,2.5,9.17,-0.01,-0.01,0.0,29.66,2.0,
980,279,218,8,0.51,2.5,9.22,-0.01,-0.01,-0.0,29.57,2.0,
980,279,218,9,0.47,2.44,9.02,-0.01,-0.02,0.0,29.57,2.0,
980,279,218,10,0.44,2.45,9.15,-0.01,-0.01,0.0,29.57,3.0,
980,279,218,11,0.49,2.55,9.06,-0.01,-0.02,0.0,29.52,3.0,
980,279,218,12,0.45,2.48,9.18,-0.01,-0.01,-0.0,29.61,3.0,
980,279,218,13,0.45,2.45,9.15,-0.01,-0.01,-0.0,29.61,3.0,
980,279,218,14,0.46,2.55,9.14,-0.01,-0.02,-0.0,29.61,3.0,
980,279,218,15,0.51,2.47,9.12,-0.01,-0.01,-0.0,29.57,3.0,
980,279,218,16,0.46,2.49,9.18,-0.01,-0.02,-0.0,29.66,3.0,
980,279,218,17,0.47,2.45,9.12,-0.01,-0.01,-0.0,29.57,3.0,
980,279,218,18,0.46,2.5,9.22,-0.01,-0.01,0.0,29.57,3.0,
980,279,218,19,0.5,2.49,9.09,-0.01,-0.01,0.0,29.61,3.0,
981,290,228,0,0.48,2.5,9.17,-0.01,-0.01,0.0,29.52,3.0,
981,290,228,1,0.48,2.51,9.2,-0.01,-0.02,0.0,29.57,3.0,
981,290,228,2,0.47,2.47,9.09,-0.01,-0.01,0.0,29.61,3.0,
981,290,228,3,0.49,2.52,9.17,-0.01,-0.01,0.0,29.71,3.0,
981,290,228,4,0.45,2.51,9.22,-0.01,-0.01,0.0,29.61,3.0,
981,290,228,5,0.49,2.52,9.06,-0.02,-0.01,0.0,29.61,3.0,
981,290,228,6,0.51,2.38,9.19,-0.01,-0.01,-0.0,29.52,3.0,
981,290,228,7,0.51,2.49,9.16,-0.01,-0.02,-0.0,29.66,3.0,
981,290,228,8,0.46,2.54,9.21,-0.01,-0.01,0.0,29.57,3.0,
981,290,228,9,0.45,2.54,9.19,-0.01,-0.01,0.0,29.47,3.0,
981,290,228,10,0.46,2.48,9.16,-0.01,-0.01,0.0,29.57,3.0,
981,290,228,11,0.43,2.48,9.23,-0.01,-0.01,-0.0,29.71,3.0,
981,290,228,12,0.48,2.5,9.14,-0.01,-0.01,0.0,29.71,3.0,
981,290,228,13,0.48,2.52,9.1,-0.01,-0.02,-0.0,29.57,2.0,
981,290,228,14,0.51,2.47,9.13,-0.01,-0.01,-0.0,29.57,2.0,
981,290,228,15,0.46,2.51,9.14,-0.01,-0.01,0.0,29.57,3.0,
981,290,228,16,0.54,2.48,9.17,-0.01,-0.01,0.0,29.66,3.0,
981,290,228,17,0.49,2.51,9.17,-0.01,-0.02,0.0,29.57,3.0,
981,290,228,18,0.42,2.53,9.07,-0.01,-0.01,0.0,29.52,3.0,
981,290,228,19,0.47,2.53,9.15,-0.01,-0.01,-0.0,29.61,3.0,
982,261,200,0,0.5,2.51,9.18,-0.01,-0.01,0.0,29.61,3.0,
982,261,200,1,0.53,2.47,9.17,-0.01,-0.02,-0.0,29.47,2.0,
982,261,200,2,0.49,2.52,9.19,-0.01,-0.01,0.0,29.57,3.0,
982,261,200,3,0.46,2.46,9.17,-0.01,-0.01,0.0,29.57,3.0,
982,261,200,4,0.44,2.53,9.17,-0.01,-0.02,-0.0,29.61,3.0,
982,261,200,5,0.47,2.43,9.17,-0.01,-0.02,0.0,29.61,3.0,
982,261,200,6,0.47,2.48,9.14,-0.01,-0.01,-0.0,29.61,3.0,
982,261,200,7,0.51,2.49,9.12,-0.01,-0.02,-0.0,29.61,3.0,
982,261,200,8,0.49,2.52,9.12,-0.01,-0.02,0.0,29.57,3.0,
982,261,200,9,0.46,2.47,9.09,-0.01,-0.01,-0.0,29.57,3.0,
982,261,200,10,0.51,2.5,9.12,-0.01,-0.02,-0.0,29.57,3.0,
982,261,200,11,0.41,2.49,9.09,-0.01,-0.01,0.0,29.52,3.0,
982,261,200,12,0.46,2.49,9.12,-0.01,-0.02,-0.0,29.61,3.0,
982,261,200,13,0.49,2.44,9.2,-0.01,-0.01,-0.0,29.52,3.0,
982,261,200,14,0.49,2.49,9.21,-0.01,-0.02,0.0,29.61,3.0,
982,261,200,15,0.5,2.49,9.14,-0.01,-0.01,-0.0,29.57,3.0,
982,261,200,16,0.48,2.52,9.19,-0.02,-0.02,0.0,29.47,3.0,
982,261,200,17,0.46,2.48,9.1,-0.01,-0.02,-0.0,29.57,3.0,
982,261,200,18,0.48,2.47,9.18,-0.01,-0.02,0.0,29.66,3.0,
982,261,200,19,0.49,2.51,9.22,-0.01,-0.01,0.0,29.57,3.0,
983,290,229,0,0.54,2.49,9.08,-0.01,-0.01,0.0,29.57,4.0,
983,290,229,1,0.48,2.46,9.08,-0.01,-0.01,-0.0,29.71,3.0,
983,290,229,2,0.45,2.45,9.09,-0.01,-0.01,-0.0,29.57,2.0,
983,290,229,3,0.47,2.53,9.21,-0.01,-0.01,0.0,29.57,2.0,
983,290,229,4,0.45,2.46,9.19,-0.01,-0.02,-0.0,29.57,3.0,
983,290,229,5,0.5,2.53,9.21,-0.01,-0.01,0.0,29.66,3.0,
983,290,229,6,0.4,2.5,9.12,-0.01,-0.01,-0.0,29.66,3.0,
983,290,229,7,0.45,2.42,9.16,-0.01,-0.01,0.0,29.61,3.0,
983,290,229,8,0.49,2.53,9.12,-0.01,-0.02,0.0,29.52,3.0,
983,290,229,9,0.52,2.52,9.16,-0.01,-0.02,-0.0,29.71,3.0,
983,290,229,10,0.45,2.43,9.23,-0.01,-0.01,0.01,29.66,3.0,
983,290,229,11,0.5,2.49,9.08,-0.01,-0.02,-0.0,29.57,3.0,
983,290,229,12,0.44,2.49,9.07,-0.01,-0.01,-0.0,29.66,3.0,
983,290,229,13,0.44,2.49,9.12,-0.01,-0.01,-0.0,29.66,3.0,
983,290,229,14,0.5,2.49,9.2,-0.01,-0.02,-0.0,29.61,3.0,
983,290,229,15,0.52,2.47,9.23,-0.01,-0.01,0.0,29.61,3.0,
983,290,229,16,0.5,2.48,9.17,-0.01,-0.02,-0.0,29.61,3.0,
983,290,229,17,0.46,2.43,9.1,-0.01,-0.01,0.0,29.52,3.0,
983,290,229,18,0.45,2.44,9.15,-0.01,-0.01,0.0,29.57,3.0,
983,290,229,19,0.44,2.48,9.14,-0.01,-0.01,-0.0,29.66,3.0,
984,279,218,0,0.48,2.5,9.15,-0.01,-0.01,0.0,29.52,4.0,
984,279,218,1,0.45,2.45,9.17,-0.01,-0.02,0.0,29.61,3.0,
984,279,218,2,0.54,2.49,9.07,-0.01,-0.02,-0.0,29.71,2.0,
984,279,218,3,0.5,2.4,9.05,-0.01,-0.01,0.0,29.71,2.0,
984,279,218,4,0.41,2.5,9.1,-0.01,-0.02,-0.0,29.61,3.0,
984,279,218,5,0.47,2.45,9.11,-0.01,-0.01,0.01,29.66,3.0,
984,279,218,6,0.4,2.52,9.11,-0.01,-0.02,0.01,29.57,3.0,
984,279,218,7,0.49,2.46,9.05,-0.01,-0.01,-0.0,29.57,3.0,
984,279,218,8,0.44,2.49,9.2,-0.01,-0.02,-0.0,29.61,3.0,
984,279,218,9,0.46,2.48,9.21,-0.01,-0.02,-0.0,29.61,3.0,
984,279,218,10,0.5,2.48,9.1,-0.01,-0.01,-0.0,29.52,3.0,
984,279,218,11,0.51,2.48,9.18,-0.01,-0.01,0.0,29.61,3.0,
984,279,218,12,0.52,2.49,9.17,-0.01,-0.01,0.0,29.66,3.0,
984,279,218,13,0.49,2.53,9.13,-0.01,-0.01,-0.0,29.66,3.0,
984,279,218,14,0.46,2.52,9.13,-0.01,-0.02,0.0,29.57,3.0,
984,279,218,15,0.44,2.49,9.15,-0.01,-0.01,0.0,29.47,3.0,
984,279,218,16,0.45,2.49,9.17,-0.01,-0.02,-0.0,29.52,3.0,
984,279,218,17,0.44,2.46,9.13,-0.01,-0.02,-0.0,29.61,3.0,
984,279,218,18,0.49,2.46,9.18,-0.01,-0.02,0.0,29.61,3.0,
984,279,218,19,0.46,2.46,9.14,-0.01,-0.02,0.0,29.57,3.0,
985,286,225,0,0.45,2.53,9.11,-0.01,-0.02,0.0,29.57,4.0,
985,286,225,1,0.51,2.51,9.06,-0.01,-0.01,-0.0,29.52,3.0,
985,286,225,2,0.47,2.49,9.22,-0.01,-0.01,0.0,29.61,2.0,
985,286,225,3,0.56,2.47,9.19,-0.01,-0.02,0.0,29.52,2.0,
985,286,225,4,0.49,2.49,9.21,-0.01,-0.01,0.0,29.66,3.0,
985,286,225,5,0.49,2.46,9.15,-0.01,-0.01,0.0,29.66,3.0,
985,286,225,6,0.48,2.46,9.1,-0.01,-0.02,0.01,29.57,3.0,
985,286,225,7,0.48,2.5,9.09,-0.01,-0.01,-0.01,29.57,3.0,
985,286,225,8,0.5,2.53,9.12,-0.01,-0.02,0.0,29.57,3.0,
985,286,225,9,0.47,2.48,9.12,-0.01,-0.01,-0.0,29.47,3.0,
985,286,225,10,0.5,2.54,9.21,-0.01,-0.01,-0.0,29.52,3.0,
985,286,225,11,0.51,2.52,9.12,-0.01,-0.01,0.0,29.52,3.0,
985,286,225,12,0.45,2.48,9.09,-0.01,-0.02,0.0,29.61,3.0,
985,286,225,13,0.52,2.59,9.1,-0.01,-0.01,-0.0,29.57,3.0,
985,286,225,14,0.45,2.52,9.18,-0.01,-0.01,0.0,29.66,3.0,
985,286,225,15,0.43,2.45,9.11,-0.01,-0.01,0.0,29.47,3.0,
985,286,225,16,0.45,2.47,9.15,-0.01,-0.02,-0.0,29.57,3.0,
985,286,225,17,0.44,2.49,9.08,-0.01,-0.01,0.0,29.52,3.0,
985,286,225,18,0.43,2.5,9.07,-0.01,-0.02,0.0,29.61,3.0,
985,286,225,19,0.48,2.51,9.11,-0.01,-0.01,0.0,29.61,3.0,
986,287,226,0,0.45,2.5,9.15,-0.01,-0.01,-0.0,29.61,3.0,
986,287,226,1,0.47,2.5,9.1,-0.01,-0.02,-0.0,29.57,2.0,
986,287,226,2,0.42,2.54,9.17,-0.01,-0.02,0.0,29.61,2.0,
986,287,226,3,0.45,2.54,9.12,-0.01,-0.02,-0.0,29.61,2.0,
986,287,226,4,0.46,2.48,9.17,-0.01,-0.02,0.0,29.52,3.0,
986,287,226,5,0.46,2.46,9.12,-0.01,-0.01,0.0,29.61,3.0,
986,287,226,6,0.46,2.43,9.14,-0.02,-0.01,-0.0,29.57,3.0,
986,287,226,7,0.45,2.49,9.06,-0.01,-0.02,-0.0,29.57,3.0,
986,287,226,8,0.54,2.5,9.12,-0.01,-0.01,0.0,29.57,3.0,
986,287,226,9,0.47,2.48,9.14,-0.02,-0.02,0.0,29.47,3.0,
986,287,226,10,0.54,2.49,9.21,-0.01,-0.02,0.0,29.61,3.0,
986,287,226,11,0.52,2.51,9.12,-0.01,-0.02,-0.0,29.52,3.0,
986,287,226,12,0.5,2.46,9.11,-0.01,-0.02,0.0,29.57,3.0,
986,287,226,13,0.44,2.49,9.12,-0.01,-0.01,-0.0,29.57,3.0,
986,287,226,14,0.4,2.55,9.14,-0.01,-0.01,-0.0,29.57,3.0,
986,287,226,15,0.49,2.5,9.2,-0.01,-0.02,-0.0,29.57,3.0,
986,287,226,16,0.46,2.52,9.18,-0.01,-0.01,-0.0,29.57,3.0,
986,287,226,17,0.46,2.46,9.21,-0.01,-0.02,-0.0,29.52,3.0,
986,287,226,18,0.51,2.48,9.16,-0.01,-0.01,0.0,29.52,3.0,
986,287,226,19,0.46,2.46,9.15,-0.01,-0.02,0.0,29.61,3.0,
987,260,199,0,0.47,2.54,9.13,-0.01,-0.01,0.0,29.52,3.0,
987,260,199,1,0.45,2.5,9.08,-0.01,-0.01,-0.0,29.57,3.0,
987,260,199,2,0.44,2.46,9.06,-0.01,-0.02,-0.0,29.47,3.0,
