,accounter,LoopSpeedArr,UploadSpeedArr,gps_info,set_index,Ax,Ay,Az,gx,gy,gz,temp,timingForThisSet,timeDifference
227,456,163,102,{'Button': {'on': 'On'}},7,-0.01,7.70,-3.82,0.54,4.37,-2.60,30.79,3.00,
228,456,163,102,{'Button': {'on': 'On'}},8,-0.42,7.89,-3.85,0.56,4.37,-2.64,30.74,2.00,
229,456,163,102,{'Button': {'on': 'On'}},9,-0.54,8.25,-4.44,0.55,4.37,-2.68,30.74,3.00,
230,456,163,102,{'Button': {'on': 'On'}},10,-0.76,8.60,-5.07,0.56,4.37,-2.68,30.69,3.00,
231,456,163,102,{'Button': {'on': 'On'}},11,-0.95,9.03,-4.99,0.55,4.37,-2.69,30.60,3.00,
232,456,163,102,{'Button': {'on': 'On'}},12,-0.98,9.46,-5.89,0.54,4.37,-2.68,30.79,3.00,
233,456,163,102,{'Button': {'on': 'On'}},13,-1.51,10.09,-6.13,0.51,4.37,-2.65,30.65,3.00,
234,456,163,102,{'Button': {'on': 'On'}},14,-1.46,10.40,-6.49,0.48,4.37,-2.61,30.79,3.00,
235,456,163,102,{'Button': {'on': 'On'}},15,-2.02,11.02,-6.90,0.44,4.37,-2.56,30.79,3.00,
236,456,163,102,{'Button': {'on': 'On'}},16,-2.21,11.59,-7.56,0.39,4.37,-2.49,30.69,3.00,
237,456,163,102,{'Button': {'on': 'On'}},17,-2.57,12.23,-7.99,0.34,4.37,-2.40,30.69,3.00,
238,456,163,102,{'Button': {'on': 'On'}},18,-2.91,12.81,-8.52,0.27,4.37,-2.31,30.84,3.00,
239,456,163,102,{'Button': {'on': 'On'}},19,-3.09,13.59,-9.33,0.17,4.37,-2.21,30.74,3.00,
240,457,1397,1336,{'Button': {'on': 'On'}},0,1.60,7.68,0.84,1.07,-4.37,2.01,30.69,3.00,
241,457,1397,1336,{'Button': {'on': 'On'}},1,1.84,7.80,0.90,1.27,-4.37,1.89,30.74,2.00,
242,457,1397,1336,{'Button': {'on': 'On'}},2,2.12,7.92,0.47,1.45,-4.37,1.77,30.74,3.00,
243,457,1397,1336,{'Button': {'on': 'On'}},3,2.60,8.17,-0.34,1.59,-4.37,1.63,30.69,3.00,
244,457,1397,1336,{'Button': {'on': 'On'}},4,2.83,8.52,-0.92,1.71,-4.37,1.49,30.79,3.00,
245,457,1397,1336,{'Button': {'on': 'On'}},5,3.17,8.87,-1.71,1.80,-4.37,1.34,30.74,3.00,
246,457,1397,1336,{'Button': {'on': 'On'}},6,3.54,9.31,-2.62,1.86,-4.37,1.19,30.74,3.00,
247,457,1397,1336,{'Button': {'on': 'On'}},7,4.01,10.05,-4.07,1.89,-4.37,1.03,30.79,3.00,
248,457,1397,1336,{'Button': {'on': 'On'}},8,4.46,10.70,-5.61,1.84,-4.37,0.88,30.79,3.00,
249,457,1397,1336,{'Button': {'on': 'On'}},9,4.85,11.48,-6.85,1.76,-4.37,0.75,30.79,3.00,
250,457,1397,1336,{'Button': {'on': 'On'}},10,5.38,12.22,-8.29,1.63,-4.37,0.64,30.65,3.00,
251,457,1397,1336,{'Button': {'on': 'On'}},11,5.69,12.62,-8.84,1.44,-4.37,0.52,30.69,3.00,
252,457,1397,1336,{'Button': {'on': 'On'}},12,6.03,13.26,-9.67,1.23,-4.37,0.41,30.69,3.00,
253,457,1397,1336,{'Button': {'on': 'On'}},13,6.07,13.86,-10.00,0.99,-4.37,0.32,30.79,3.00,
254,457,1397,1336,{'Button': {'on': 'On'}},14,5.46,14.44,-9.31,0.76,-3.96,0.25,30.74,3.00,
255,457,1397,1336,{'Button': {'on': 'On'}},15,5.50,14.82,-9.50,0.51,-3.46,0.17,30.74,3.00,
256,457,1397,1336,{'Button': {'on': 'On'}},16,4.85,15.16,-8.91,0.28,-3.13,0.12,30.74,3.00,
257,457,1397,1336,{'Button': {'on': 'On'}},17,4.28,15.30,-8.84,0.07,-2.81,0.08,30.65,3.00,
258,457,1397,1336,{'Button': {'on': 'On'}},18,3.68,15.32,-8.19,-0.10,-2.62,0.07,30.79,2.00,
259,457,1397,1336,{'Button': {'on': 'On'}},19,3.28,15.26,-7.86,-0.27,-2.47,0.05,30.88,2.00,
260,458,227,167,{'Button': {'on': 'On'}},0,0.39,6.63,-3.56,0.58,0.01,-0.15,30.79,3.00,
261,458,227,167,{'Button': {'on': 'On'}},1,0.40,6.76,-3.50,0.55,0.00,-0.15,30.79,3.00,
262,458,227,167,{'Button': {'on': 'On'}},2,0.33,6.85,-3.52,0.53,-0.01,-0.15,30.88,3.00,
263,458,227,167,{'Button': {'on': 'On'}},3,0.35,6.95,-3.29,0.51,-0.02,-0.15,30.69,3.00,
264,458,227,167,{'Button': {'on': 'On'}},4,0.34,7.08,-3.37,0.50,-0.03,-0.15,30.84,3.00,
265,458,227,167,{'Button': {'on': 'On'}},5,0.37,7.16,-3.37,0.48,-0.04,-0.15,30.74,3.00,
266,458,227,167,{'Button': {'on': 'On'}},6,0.36,7.39,-3.30,0.48,-0.05,-0.15,30.74,3.00,
267,458,227,167,{'Button': {'on': 'On'}},7,0.26,7.53,-3.26,0.47,-0.07,-0.15,30.79,3.00,
268,458,227,167,{'Button': {'on': 'On'}},8,0.33,7.69,-3.18,0.46,-0.08,-0.15,30.69,2.00,
269,458,227,167,{'Button': {'on': 'On'}},9,0.32,7.76,-3.15,0.46,-0.11,-0.16,30.84,3.00,
270,458,227,167,{'Button': {'on': 'On'}},10,0.33,7.85,-3.10,0.46,-0.12,-0.16,30.74,3.00,
271,458,227,167,{'Button': {'on': 'On'}},11,0.37,8.02,-3.04,0.46,-0.15,-0.17,30.79,3.00,
272,458,227,167,{'Button': {'on': 'On'}},12,0.40,8.08,-3.10,0.47,-0.17,-0.17,30.79,3.00,
273,458,227,167,{'Button': {'on': 'On'}},13,0.38,8.24,-3.02,0.47,-0.19,-0.18,30.74,3.00,
274,458,227,167,{'Button': {'on': 'On'}},14,0.40,8.30,-2.93,0.49,-0.22,-0.18,30.65,3.00,
275,458,227,167,{'Button': {'on': 'On'}},15,0.45,8.41,-2.83,0.50,-0.25,-0.20,30.74,3.00,
276,458,227,167,{'Button': {'on': 'On'}},16,0.48,8.51,-2.76,0.51,-0.29,-0.21,30.79,3.00,
277,458,227,167,{'Button': {'on': 'On'}},17,0.53,8.52,-2.70,0.53,-0.34,-0.23,30.79,3.00,
278,458,227,167,{'Button': {'on': 'On'}},18,0.61,8.48,-2.50,0.55,-0.39,-0.25,30.84,3.00,
279,458,227,167,{'Button': {'on': 'On'}},19,0.63,8.50,-2.42,0.58,-0.45,-0.27,30.79,3.00,
280,459,200,139,{'Button': {'on': 'On'}},0,0.32,9.05,-4.32,-2.67,-0.53,-0.27,30.74,4.00,
281,459,200,139,{'Button': {'on': 'On'}},1,0.19,8.92,-3.83,-2.67,-0.53,-0.27,30.69,3.00,
282,459,200,139,{'Button': {'on': 'On'}},2,0.27,8.67,-3.50,-2.66,-0.55,-0.26,30.69,2.00,
283,459,200,139,{'Button': {'on': 'On'}},3,0.26,8.48,-3.43,-2.66,-0.55,-0.26,30.65,2.00,
284,459,200,139,{'Button': {'on': 'On'}},4,0.31,8.37,-3.24,-2.64,-0.56,-0.26,30.79,3.00,
285,459,200,139,{'Button': {'on': 'On'}},5,0.28,8.15,-3.05,-2.62,-0.58,-0.25,30.69,3.00,
286,459,200,139,{'Button': {'on': 'On'}},6,0.34,7.96,-2.76,-2.59,-0.59,-0.25,30.79,3.00,
287,459,200,139,{'Button': {'on': 'On'}},7,0.30,7.84,-2.58,-2.56,-0.61,-0.25,30.74,3.00,
288,459,200,139,{'Button': {'on': 'On'}},8,0.29,7.54,-2.28,-2.53,-0.63,-0.25,30.74,3.00,
289,459,200,139,{'Button': {'on': 'On'}},9,0.34,7.34,-2.03,-2.48,-0.65,-0.25,30.79,3.00,
290,459,200,139,{'Button': {'on': 'On'}},10,0.42,7.23,-1.81,-2.44,-0.67,-0.25,30.69,3.00,
291,459,200,139,{'Button': {'on': 'On'}},11,0.37,7.08,-1.55,-2.39,-0.69,-0.25,30.79,3.00,
292,459,200,139,{'Button': {'on': 'On'}},12,0.40,6.79,-1.45,-2.34,-0.72,-0.25,30.74,3.00,
293,459,200,139,{'Button': {'on': 'On'}},13,0.41,6.77,-1.38,-2.29,-0.75,-0.26,30.74,3.00,
294,459,200,139,{'Button': {'on': 'On'}},14,0.43,6.53,-1.17,-2.23,-0.78,-0.26,30.79,3.00,
295,459,200,139,{'Button': {'on': 'On'}},15,0.43,6.45,-1.01,-2.17,-0.81,-0.27,30.79,3.00,
296,459,200,139,{'Button': {'on': 'On'}},16,0.52,6.31,-0.91,-2.11,-0.84,-0.28,30.74,3.00,
297,459,200,139,{'Button': {'on': 'On'}},17,0.40,6.20,-0.71,-2.04,-0.87,-0.28,30.84,3.00,
298,459,200,139,{'Button': {'on': 'On'}},18,0.45,6.07,-0.59,-1.97,-0.91,-0.29,30.69,3.00,
299,459,200,139,{'Button': {'on': 'On'}},19,0.49,5.91,-0.46,-1.90,-0.94,-0.30,30.69,2.00,
300,460,190,129,{'Button': {'on': 'On'}},0,-1.29,10.40,-4.13,-0.11,-1.01,1.05,30.79,3.00,
301,460,190,129,{'Button': {'on': 'On'}},1,-1.15,10.08,-4.08,-0.10,-0.83,1.14,30.79,3.00,
302,460,190,129,{'Button': {'on': 'On'}},2,-1.31,9.81,-3.82,-0.07,-0.68,1.24,30.69,3.00,
303,460,190,129,{'Button': {'on': 'On'}},3,-1.25,9.45,-3.57,-0.05,-0.52,1.33,30.69,3.00,
304,460,190,129,{'Button': {'on': 'On'}},4,-1.19,9.22,-3.25,-0.02,-0.40,1.41,30.74,3.00,
305,460,190,129,{'Button': {'on': 'On'}},5,-1.00,9.01,-2.82,0.01,-0.28,1.48,30.65,3.00,
306,460,190,129,{'Button': {'on': 'On'}},6,-0.84,8.88,-2.69,0.05,-0.17,1.55,30.69,3.00,
307,460,190,129,{'Button': {'on': 'On'}},7,-0.79,8.84,-2.43,0.10,-0.07,1.61,30.60,3.00,
308,460,190,129,{'Button': {'on': 'On'}},8,-0.75,8.87,-2.19,0.15,0.02,1.66,30.74,2.00,
309,460,190,129,{'Button': {'on': 'On'}},9,-0.77,8.88,-2.18,0.20,0.10,1.72,30.79,3.00,
310,460,190,129,{'Button': {'on': 'On'}},10,-0.74,8.93,-2.07,0.25,0.19,1.77,30.79,3.00,
311,460,190,129,{'Button': {'on': 'On'}},11,-0.75,9.10,-1.97,0.31,0.26,1.82,30.69,3.00,
312,460,190,129,{'Button': {'on': 'On'}},12,-0.70,9.21,-1.60,0.39,0.31,1.87,30.69,3.00,
313,460,190,129,{'Button': {'on': 'On'}},13,-0.45,9.18,-1.29,0.46,0.32,1.89,30.74,3.00,
314,460,190,129,{'Button': {'on': 'On'}},14,-0.29,9.30,-1.17,0.54,0.34,1.91,30.74,3.00,
315,460,190,129,{'Button': {'on': 'On'}},15,-0.09,9.44,-0.78,0.64,0.34,1.91,30.79,3.00,
316,460,190,129,{'Button': {'on': 'On'}},16,-0.04,9.53,-0.74,0.72,0.35,1.92,30.69,3.00,
317,460,190,129,{'Button': {'on': 'On'}},17,-0.07,9.53,-0.48,0.83,0.35,1.93,30.79,3.00,
318,460,190,129,{'Button': {'on': 'On'}},18,0.06,9.54,-0.45,0.94,0.33,1.93,30.74,3.00,
319,460,190,129,{'Button': {'on': 'On'}},19,0.06,9.56,-0.35,1.04,0.34,1.93,30.69,3.00,
320,461,178,117,{'Button': {'on': 'On'}},0,-4.43,10.44,-4.87,2.21,-4.37,2.05,30.69,4.00,
321,461,178,117,{'Button': {'on': 'On'}},1,-4.72,10.75,-4.63,2.36,-4.37,2.20,30.65,2.00,
322,461,178,117,{'Button': {'on': 'On'}},2,-4.62,10.83,-4.52,2.48,-4.37,2.35,30.79,2.00,
323,461,178,117,{'Button': {'on': 'On'}},3,-4.16,10.74,-4.89,2.61,-4.37,2.48,30.79,3.00,
324,461,178,117,{'Button': {'on': 'On'}},4,-4.25,10.75,-4.70,2.74,-4.37,2.61,30.74,3.00,
325,461,178,117,{'Button': {'on': 'On'}},5,-3.99,10.55,-4.94,2.86,-4.37,2.75,30.74,3.00,
326,461,178,117,{'Button': {'on': 'On'}},6,-3.74,10.37,-5.17,2.98,-4.37,2.87,30.79,3.00,
327,461,178,117,{'Button': {'on': 'On'}},7,-3.62,10.30,-5.32,3.08,-4.37,3.00,30.60,3.00,
328,461,178,117,{'Button': {'on': 'On'}},8,-3.60,10.02,-5.65,3.17,-4.37,3.12,30.74,3.00,
329,461,178,117,{'Button': {'on': 'On'}},9,-3.15,9.66,-5.68,3.24,-4.37,3.24,30.74,3.00,
330,461,178,117,{'Button': {'on': 'On'}},10,-2.72,9.31,-5.61,3.31,-4.37,3.32,30.69,3.00,
331,461,178,117,{'Button': {'on': 'On'}},11,-2.81,9.12,-5.92,3.37,-4.37,3.42,30.69,3.00,
332,461,178,117,{'Button': {'on': 'On'}},12,-2.01,8.67,-6.11,3.41,-4.37,3.48,30.84,3.00,
333,461,178,117,{'Button': {'on': 'On'}},13,-2.47,8.63,-6.21,3.44,-4.37,3.56,30.74,3.00,
334,461,178,117,{'Button': {'on': 'On'}},14,-2.03,8.31,-6.23,3.46,-4.37,3.62,30.69,3.00,
335,461,178,117,{'Button': {'on': 'On'}},15,-2.33,8.19,-6.19,3.49,-4.37,3.70,30.69,3.00,
336,461,178,117,{'Button': {'on': 'On'}},16,-1.68,7.71,-5.90,3.49,-4.37,3.75,30.84,3.00,
337,461,178,117,{'Button': {'on': 'On'}},17,-1.48,7.53,-6.10,3.49,-4.37,3.78,30.74,2.00,
338,461,178,117,{'Button': {'on': 'On'}},18,-0.92,7.30,-5.71,3.50,-4.27,3.79,30.79,3.00,
339,461,178,117,{'Button': {'on': 'On'}},19,-1.09,7.36,-6.35,3.48,-4.18,3.81,30.88,3.00,
340,462,175,114,{'Button': {'on': 'On'}},0,1.48,7.64,0.90,1.48,1.97,-1.67,30.60,3.00,
341,462,175,114,{'Button': {'on': 'On'}},1,1.54,7.52,0.74,1.63,1.93,-1.72,30.74,3.00,
342,462,175,114,{'Button': {'on': 'On'}},2,1.68,7.40,0.76,1.78,1.91,-1.77,30.79,3.00,
343,462,175,114,{'Button': {'on': 'On'}},3,1.77,7.50,0.76,1.94,1.89,-1.82,30.69,3.00,
344,462,175,114,{'Button': {'on': 'On'}},4,2.11,7.33,0.45,2.07,1.90,-1.88,30.69,3.00,
345,462,175,114,{'Button': {'on': 'On'}},5,2.06,7.41,0.66,2.25,1.89,-1.92,30.74,3.00,
346,462,175,114,{'Button': {'on': 'On'}},6,2.31,7.49,0.19,2.39,1.92,-1.98,30.69,3.00,
347,462,175,114,{'Button': {'on': 'On'}},7,2.43,7.58,-0.12,2.54,1.95,-2.04,30.69,3.00,
348,462,175,114,{'Button': {'on': 'On'}},8,2.56,7.79,-0.32,2.68,2.00,-2.09,30.74,3.00,
349,462,175,114,{'Button': {'on': 'On'}},9,2.81,7.88,-0.76,2.81,2.05,-2.16,30.65,3.00,
350,462,175,114,{'Button': {'on': 'On'}},10,2.94,8.12,-1.14,2.94,2.13,-2.22,30.69,3.00,
351,462,175,114,{'Button': {'on': 'On'}},11,3.01,8.42,-2.00,3.05,2.22,-2.28,30.69,3.00,
352,462,175,114,{'Button': {'on': 'On'}},12,2.94,8.75,-2.49,3.14,2.30,-2.34,30.74,3.00,
353,462,175,114,{'Button': {'on': 'On'}},13,3.07,8.88,-2.86,3.22,2.40,-2.40,30.79,3.00,
354,462,175,114,{'Button': {'on': 'On'}},14,3.00,9.21,-3.77,3.28,2.51,-2.45,30.79,2.00,
355,462,175,114,{'Button': {'on': 'On'}},15,3.35,9.58,-4.08,3.34,2.63,-2.52,30.69,2.00,
356,462,175,114,{'Button': {'on': 'On'}},16,3.61,9.93,-5.11,3.36,2.74,-2.59,30.74,3.00,
357,462,175,114,{'Button': {'on': 'On'}},17,3.74,10.26,-6.00,3.37,2.87,-2.66,30.74,3.00,
358,462,175,114,{'Button': {'on': 'On'}},18,3.86,10.56,-6.70,3.36,3.02,-2.73,30.74,3.00,
359,462,175,114,{'Button': {'on': 'On'}},19,4.03,10.98,-7.39,3.32,3.16,-2.80,30.79,3.00,
360,463,182,120,{'Button': {'on': 'On'}},0,-0.91,7.04,-6.66,-1.06,2.95,-4.37,30.74,3.00,
361,463,182,120,{'Button': {'on': 'On'}},1,-1.04,7.02,-6.50,-1.12,2.94,-4.37,30.60,3.00,
362,463,182,120,{'Button': {'on': 'On'}},2,-1.23,7.15,-6.56,-1.18,2.95,-4.37,30.74,3.00,
363,463,182,120,{'Button': {'on': 'On'}},3,-1.41,7.30,-6.70,-1.24,2.99,-4.37,30.74,3.00,
364,463,182,120,{'Button': {'on': 'On'}},4,-1.58,7.48,-6.64,-1.28,3.04,-4.37,30.69,3.00,
365,463,182,120,{'Button': {'on': 'On'}},5,-1.73,7.55,-6.36,-1.32,3.11,-4.34,30.79,3.00,
366,463,182,120,{'Button': {'on': 'On'}},6,-1.89,7.68,-6.15,-1.35,3.20,-4.26,30.79,3.00,
367,463,182,120,{'Button': {'on': 'On'}},7,-2.09,7.71,-5.98,-1.36,3.30,-4.17,30.74,3.00,
368,463,182,120,{'Button': {'on': 'On'}},8,-2.23,7.72,-5.57,-1.37,3.40,-4.08,30.79,3.00,
369,463,182,120,{'Button': {'on': 'On'}},9,-2.32,7.72,-5.38,-1.36,3.51,-3.98,30.69,3.00,
370,463,182,120,{'Button': {'on': 'On'}},10,-2.52,7.78,-5.15,-1.35,3.64,-3.88,30.65,3.00,
371,463,182,120,{'Button': {'on': 'On'}},11,-2.64,7.77,-4.92,-1.32,3.77,-3.76,30.74,3.00,
372,463,182,120,{'Button': {'on': 'On'}},12,-2.88,7.82,-4.64,-1.30,3.91,-3.64,30.79,3.00,
373,463,182,120,{'Button': {'on': 'On'}},13,-3.01,7.76,-4.46,-1.25,4.06,-3.51,30.69,3.00,
374,463,182,120,{'Button': {'on': 'On'}},14,-3.22,7.74,-4.03,-1.20,4.19,-3.38,30.74,2.00,
375,463,182,120,{'Button': {'on': 'On'}},15,-3.68,7.87,-3.66,-1.15,4.33,-3.23,30.74,2.00,
376,463,182,120,{'Button': {'on': 'On'}},16,-3.79,7.78,-3.09,-1.10,4.37,-3.07,30.74,3.00,
377,463,182,120,{'Button': {'on': 'On'}},17,-3.73,7.52,-2.91,-1.04,4.37,-2.93,30.69,3.00,
378,463,182,120,{'Button': {'on': 'On'}},18,-3.87,7.49,-2.71,-0.98,4.37,-2.77,30.69,3.00,
379,463,182,120,{'Button': {'on': 'On'}},19,-4.18,7.43,-2.26,-0.92,4.37,-2.61,30.79,3.00,
380,464,195,134,{'Button': {'on': 'On'}},0,4.97,8.69,-3.84,-0.59,-4.37,1.78,30.69,3.00,
381,464,195,134,{'Button': {'on': 'On'}},1,4.87,8.87,-3.15,-0.56,-4.37,1.61,30.79,3.00,
382,464,195,134,{'Button': {'on': 'On'}},2,4.97,9.29,-3.84,-0.54,-4.37,1.44,30.69,3.00,
383,464,195,134,{'Button': {'on': 'On'}},3,5.02,9.71,-3.77,-0.52,-4.37,1.27,30.65,3.00,
384,464,195,134,{'Button': {'on': 'On'}},4,5.09,10.22,-4.23,-0.50,-4.37,1.11,30.65,3.00,
385,464,195,134,{'Button': {'on': 'On'}},5,4.98,10.56,-4.36,-0.49,-4.37,0.96,30.79,3.00,
386,464,195,134,{'Button': {'on': 'On'}},6,5.03,11.22,-4.74,-0.49,-4.37,0.82,30.79,3.00,
387,464,195,134,{'Button': {'on': 'On'}},7,5.40,11.93,-4.95,-0.48,-4.37,0.68,30.84,3.00,
388,464,195,134,{'Button': {'on': 'On'}},8,5.45,12.57,-5.50,-0.49,-4.37,0.53,30.74,2.00,
389,464,195,134,{'Button': {'on': 'On'}},9,5.28,13.17,-5.76,-0.50,-4.37,0.41,30.79,2.00,
390,464,195,134,{'Button': {'on': 'On'}},10,5.41,13.79,-6.59,-0.52,-4.37,0.30,30.69,3.00,
391,464,195,134,{'Button': {'on': 'On'}},11,4.98,14.43,-6.85,-0.54,-4.37,0.23,30.74,3.00,
392,464,195,134,{'Button': {'on': 'On'}},12,5.31,14.80,-7.30,-0.58,-4.37,0.15,30.74,3.00,
393,464,195,134,{'Button': {'on': 'On'}},13,4.85,15.22,-7.20,-0.60,-4.37,0.11,30.65,3.00,
394,464,195,134,{'Button': {'on': 'On'}},14,4.72,15.52,-7.21,-0.64,-4.37,0.08,30.69,3.00,
395,464,195,134,{'Button': {'on': 'On'}},15,4.21,15.70,-7.05,-0.65,-4.37,0.06,30.69,3.00,
396,464,195,134,{'Button': {'on': 'On'}},16,3.36,15.90,-7.22,-0.67,-4.37,0.07,30.69,3.00,
397,464,195,134,{'Button': {'on': 'On'}},17,2.57,16.01,-7.11,-0.68,-4.37,0.12,30.74,3.00,
398,464,195,134,{'Button': {'on': 'On'}},18,1.90,15.90,-7.10,-0.69,-4.37,0.19,30.65,3.00,
399,464,195,134,{'Button': {'on': 'On'}},19,1.22,15.90,-7.01,-0.68,-4.37,0.27,30.79,3.00,
400,465,193,133,{'Button': {'on': 'On'}},0,0.70,6.29,-4.85,-0.31,1.76,-0.72,30.74,3.00,
401,465,193,133,{'Button': {'on': 'On'}},1,0.86,6.25,-4.76,-0.36,1.87,-0.70,30.79,3.00,
402,465,193,133,{'Button': {'on': 'On'}},2,0.98,6.20,-4.46,-0.39,1.97,-0.70,30.74,3.00,
403,465,193,133,{'Button': {'on': 'On'}},3,1.11,6.19,-4.35,-0.42,2.09,-0.69,30.74,3.00,
404,465,193,133,{'Button': {'on': 'On'}},4,1.31,6.11,-4.30,-0.45,2.20,-0.69,30.69,3.00,
405,465,193,133,{'Button': {'on': 'On'}},5,1.46,6.14,-4.16,-0.47,2.31,-0.70,30.69,2.00,
406,465,193,133,{'Button': {'on': 'On'}},6,1.63,6.11,-3.96,-0.47,2.43,-0.71,30.84,3.00,
407,465,193,133,{'Button': {'on': 'On'}},7,1.77,6.08,-3.91,-0.49,2.55,-0.73,30.69,3.00,
408,465,193,133,{'Button': {'on': 'On'}},8,1.87,6.06,-3.77,-0.48,2.67,-0.75,30.79,3.00,
409,465,193,133,{'Button': {'on': 'On'}},9,2.09,6.06,-3.60,-0.48,2.77,-0.79,30.79,3.00,
410,465,193,133,{'Button': {'on': 'On'}},10,2.34,6.05,-3.31,-0.46,2.88,-0.84,30.79,3.00,
411,465,193,133,{'Button': {'on': 'On'}},11,2.77,5.93,-3.09,-0.42,2.98,-0.90,30.65,3.00,
412,465,193,133,{'Button': {'on': 'On'}},12,3.00,5.93,-3.01,-0.40,3.09,-0.96,30.84,3.00,
413,465,193,133,{'Button': {'on': 'On'}},13,3.36,5.98,-2.83,-0.36,3.21,-1.03,30.69,3.00,
414,465,193,133,{'Button': {'on': 'On'}},14,3.55,5.92,-2.51,-0.30,3.32,-1.12,30.69,3.00,
415,465,193,133,{'Button': {'on': 'On'}},15,3.77,5.93,-2.61,-0.24,3.45,-1.20,30.74,3.00,
416,465,193,133,{'Button': {'on': 'On'}},16,3.97,5.96,-2.35,-0.18,3.58,-1.29,30.74,3.00,
417,465,193,133,{'Button': {'on': 'On'}},17,3.95,6.01,-2.30,-0.10,3.71,-1.37,30.79,3.00,
418,465,193,133,{'Button': {'on': 'On'}},18,3.96,6.10,-2.16,-0.03,3.84,-1.47,30.79,3.00,
419,465,193,133,{'Button': {'on': 'On'}},19,3.76,6.21,-1.98,0.06,3.96,-1.56,30.79,3.00,
420,466,187,126,{'Button': {'on': 'On'}},0,-0.03,8.96,-3.58,0.56,2.74,-1.80,30.74,4.00,
421,466,187,126,{'Button': {'on': 'On'}},1,-0.14,9.36,-3.90,0.55,2.60,-1.81,30.69,3.00,
422,466,187,126,{'Button': {'on': 'On'}},2,-0.10,9.83,-4.17,0.53,2.48,-1.83,30.74,2.00,
423,466,187,126,{'Button': {'on': 'On'}},3,-0.22,10.31,-4.47,0.51,2.35,-1.83,30.74,3.00,
424,466,187,126,{'Button': {'on': 'On'}},4,-0.27,10.62,-4.83,0.48,2.24,-1.84,30.69,3.00,
425,466,187,126,{'Button': {'on': 'On'}},5,-0.33,10.99,-5.21,0.44,2.13,-1.84,30.79,3.00,
426,466,187,126,{'Button': {'on': 'On'}},6,-0.45,11.28,-5.56,0.40,2.02,-1.84,30.84,3.00,
427,466,187,126,{'Button': {'on': 'On'}},7,-0.45,11.49,-5.65,0.35,1.92,-1.83,30.74,3.00,
428,466,187,126,{'Button': {'on': 'On'}},8,-0.56,11.65,-5.93,0.29,1.84,-1.82,30.69,3.00,
429,466,187,126,{'Button': {'on': 'On'}},9,-0.67,11.83,-6.28,0.23,1.75,-1.81,30.79,3.00,
430,466,187,126,{'Button': {'on': 'On'}},10,-0.71,11.79,-6.50,0.16,1.69,-1.79,30.74,3.00,
431,466,187,126,{'Button': {'on': 'On'}},11,-0.82,11.83,-6.58,0.09,1.63,-1.76,30.74,3.00,
432,466,187,126,{'Button': {'on': 'On'}},12,-0.85,11.77,-6.50,0.02,1.59,-1.73,30.79,3.00,
433,466,187,126,{'Button': {'on': 'On'}},13,-0.92,11.61,-6.53,-0.05,1.54,-1.69,30.69,3.00,
434,466,187,126,{'Button': {'on': 'On'}},14,-0.92,11.44,-6.49,-0.13,1.51,-1.66,30.79,3.00,
435,466,187,126,{'Button': {'on': 'On'}},15,-0.96,11.27,-6.51,-0.20,1.49,-1.62,30.84,3.00,
436,466,187,126,{'Button': {'on': 'On'}},16,-0.97,11.03,-6.45,-0.28,1.47,-1.58,30.74,3.00,
437,466,187,126,{'Button': {'on': 'On'}},17,-0.97,10.84,-6.34,-0.35,1.45,-1.53,30.60,3.00,
438,466,187,126,{'Button': {'on': 'On'}},18,-0.96,10.57,-6.17,-0.43,1.44,-1.51,30.69,2.00,
439,466,187,126,{'Button': {'on': 'On'}},19,-1.05,10.26,-6.11,-0.50,1.44,-1.46,30.74,3.00,
440,467,1630,1570,{'Button': {'on': 'On'}},0,5.56,9.49,0.89,-1.60,-3.43,1.60,30.74,3.00,
441,467,1630,1570,{'Button': {'on': 'On'}},1,5.21,9.15,1.08,-1.59,-3.44,1.58,30.79,3.00,
442,467,1630,1570,{'Button': {'on': 'On'}},2,4.55,8.71,1.38,-1.56,-3.49,1.53,30.69,3.00,
443,467,1630,1570,{'Button': {'on': 'On'}},3,4.43,8.39,0.80,-1.51,-3.54,1.50,30.74,3.00,
444,467,1630,1570,{'Button': {'on': 'On'}},4,3.87,8.15,2.08,-1.43,-3.71,1.44,30.74,3.00,
445,467,1630,1570,{'Button': {'on': 'On'}},5,3.93,8.05,1.70,-1.36,-3.83,1.38,30.79,3.00,
446,467,1630,1570,{'Button': {'on': 'On'}},6,3.66,7.92,2.26,-1.25,-4.01,1.29,30.69,3.00,
447,467,1630,1570,{'Button': {'on': 'On'}},7,3.62,7.92,1.87,-1.14,-4.18,1.21,30.84,2.00,
448,467,1630,1570,{'Button': {'on': 'On'}},8,3.58,7.87,2.32,-1.03,-4.36,1.10,30.79,2.00,
449,467,1630,1570,{'Button': {'on': 'On'}},9,3.52,7.92,2.07,-0.90,-4.37,0.99,30.79,3.00,
450,467,1630,1570,{'Button': {'on': 'On'}},10,3.46,7.94,2.19,-0.76,-4.37,0.86,30.69,3.00,
451,467,1630,1570,{'Button': {'on': 'On'}},11,3.24,8.11,2.15,-0.63,-4.37,0.72,30.65,3.00,
452,467,1630,1570,{'Button': {'on': 'On'}},12,3.11,8.13,2.01,-0.48,-4.37,0.59,30.74,3.00,
453,467,1630,1570,{'Button': {'on': 'On'}},13,2.80,8.35,1.83,-0.35,-4.37,0.46,30.69,3.00,
